row_id,subject,file,block,direction,source,target,anatomical_direction,lag_same_direction_traversals,n_traversals_modeled,reduced_loocv_mse,full_loocv_mse,delta_mse_source_added,curve_circular_shift_p,n_unique_circular_shifts
47,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,20,0.23414626095199648,0.242065768385317,-0.00791950743332051,0.42105263157894735,18
48,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,2,LtoR,CA3,CA1,forward,0,25,1.6079419816332035,1.580888420348458,0.027053561284745564,0.2916666666666667,23
49,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,2,LtoR,CA3,CA1,forward,1,25,1.6079419816332035,1.7719523738465168,-0.16401039221331337,0.8333333333333334,23
50,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,2,LtoR,CA1,CA3,reverse,0,25,1.1396041862530406,1.0801478060216931,0.05945638023134747,0.20833333333333334,23
51,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,2,LtoR,CA1,CA3,reverse,1,25,1.1396041862530406,1.1828369853600553,-0.04323279910701472,0.3333333333333333,23
52,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,2,LtoR,CA1,RSC,forward,0,25,1.07161502575229,1.224667973798928,-0.15305294804663783,0.875,23
53,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,2,LtoR,CA1,RSC,forward,1,25,1.07161502575229,1.1142620271443113,-0.042647001392021266,0.3333333333333333,23
54,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,2,LtoR,RSC,CA1,reverse,0,25,1.6079419816332035,1.7515152500896836,-0.1435732684564801,0.7083333333333334,23
55,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,2,LtoR,RSC,CA1,reverse,1,25,1.6079419816332035,1.706193165052149,-0.09825118341894545,0.5,23
56,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,2,RtoL,CA3,CA1,forward,0,26,1.0870770043129105,1.021594419363843,0.06548258494906745,0.16,24
57,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,2,RtoL,CA3,CA1,forward,1,26,1.0870770043129105,1.1636319519885057,-0.07655494767559512,0.72,24
58,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,2,RtoL,CA1,CA3,reverse,0,26,1.1473871347804796,1.044206217665334,0.10318091711514565,0.08,24
59,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,2,RtoL,CA1,CA3,reverse,1,26,1.1473871347804796,1.3380795583428093,-0.19069242356232974,0.96,24
60,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,2,RtoL,CA1,RSC,forward,0,26,1.4555747550584468,1.5807734677554897,-0.12519871269704286,0.72,24
61,M02,sub-M02_ses-20240318T100000_behavior+ecephys.nwb,2,RtoL,CA1,RSC,forward,1,26,1.4555747550584468,1.572255763280379,-0.11668100822193228,0.64,24
