row_id,subject,file,block,direction,source,target,anatomical_direction,lag_same_direction_traversals,n_traversals_modeled,reduced_loocv_mse,full_loocv_mse,delta_mse_source_added,curve_circular_shift_p,n_unique_circular_shifts
85,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,48,0.8582681131305462,0.8760075393103351,-0.017739426179788964,0.2765957446808511,46
86,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,48,0.6773399020700236,0.6986833140262635,-0.0213434119562399,0.6382978723404256,46
87,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,48,0.6773399020700236,0.6736479609952494,0.0036919410747742187,0.2127659574468085,46
88,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,48,1.3908649018177224,1.1768096993426214,0.21405520247510101,0.02127659574468085,46
89,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,48,1.3908649018177224,1.4045334035575425,-0.01366850173982015,0.2978723404255319,46
90,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,48,1.6826418750548477,1.5132076431944916,0.1694342318603561,0.0851063829787234,46
91,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,48,1.6826418750548477,1.7623903887714663,-0.07974851371661851,0.8723404255319149,46
92,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,48,1.1926164395449674,1.2513847919906032,-0.05876835244563572,0.7659574468085106,46
93,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,48,1.1926164395449674,1.1580988606499931,0.03451757889497431,0.14893617021276595,46
94,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,48,1.3908649018177224,1.470035026977915,-0.07917012516019262,0.851063829787234,46
95,M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,48,1.3908649018177224,1.5503650536663507,-0.1595001518486283,0.9787234042553191,46
96,M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,42,0.07037088289794939,0.06928339286142797,0.0010874900365214213,0.21951219512195122,40
