subject,file,region,block,direction,n_cells_available,n_cells_equalized,fit_status,midpoint_usable,low,amplitude,midpoint,scale,r_squared,constant_aic,sigmoid_aic,delta_aic_sigmoid_minus_constant,early_five_mean,late_five_mean,late_minus_early,early_identity_null_q95,early_identity_null_p,early_spatial_null_q95,early_spatial_null_p,monotonic_trend_rho,monotonic_trend_p,n_scores
M05,sub-M05_ses-20240730T100000_behavior+ecephys.nwb,CA3,1,LtoR,113,44,present_from_first_observed_traversals,False,0.12373698279794945,0.05404971481021729,9.327676239004171,0.5000000000000097,0.23057548892987823,-239.2836757899628,-243.50606062972773,-4.2223848397649135,0.12033810322800513,0.19772709110542455,0.07738898787741942,0.07568603188978376,0.004975124378109453,0.039525804464246396,0.004975124378109453,0.40303643724696353,0.024875621890547265,39
M05,sub-M05_ses-20240730T100000_behavior+ecephys.nwb,CA3,1,RtoL,113,44,present_from_first_observed_traversals,False,0.10950675683552075,0.09598426059581933,8.835026118348738,2.8151430772531834,0.3828234294524533,-226.0528442798031,-238.39164884319715,-12.338804563394035,0.12555410364762704,0.19113213409083807,0.06557803044321103,0.08570936852639585,0.009950248756218905,0.0458755531348824,0.004975124378109453,0.5091366670314038,0.009950248756218905,38
M05,sub-M05_ses-20240730T100000_behavior+ecephys.nwb,RSC,1,LtoR,67,44,unresolved_nonmonotonic_or_weak,False,0.14014797611367583,0.1071223996504701,7.0379218561810655,0.5000000542642704,0.2788716778894167,-203.00587418965674,-209.7564631929418,-6.750589003285057,0.14724313754375967,0.25520135002788935,0.10795821248412968,0.06965840320858849,0.004975124378109453,0.032240493615630535,0.004975124378109453,0.2538461538461539,0.06965174129353234,39
M05,sub-M05_ses-20240730T100000_behavior+ecephys.nwb,RSC,1,RtoL,67,44,present_from_first_observed_traversals,False,0.22400246699424212,0.019376917682992812,15.50067561105414,0.5000019798903707,0.03144103927031516,-222.80205304224924,-218.01599798662514,4.786055055624104,0.23940087425204942,0.2272041185993209,-0.012196755652728514,0.0989288465720713,0.004975124378109453,0.03124762964280897,0.004975124378109453,-0.009081956450377503,0.4975124378109453,38
M05,sub-M05_ses-20240731T100000_behavior+ecephys.nwb,CA1,1,LtoR,57,55,present_from_first_observed_traversals,False,0.06296654546815264,0.019606538578980606,30.618634240821603,0.5000007602953295,0.028191934286089237,-271.12868242521824,-266.47273941725734,4.6559430079609,0.07379602390098931,0.04825263476309218,-0.02554338913789713,0.04600277653472342,0.009950248756218905,0.03750256174191994,0.004975124378109453,-0.02000462534690102,0.5422885572139303,47
M05,sub-M05_ses-20240731T100000_behavior+ecephys.nwb,CA1,1,RtoL,57,55,present_from_first_observed_traversals,False,0.04748519943476851,3.524078066710559e-11,45.99999997447715,29.99999999999735,-2.1727508681124164e-11,-265.2263904723045,-259.226390471305,6.000000000999478,0.10456250414601927,0.00854232475589393,-0.09602017939012533,0.05608653698942244,0.004975124378109453,0.03317815163189455,0.004975124378109453,-0.28596978106691334,0.9601990049751243,46
M05,sub-M05_ses-20240731T100000_behavior+ecephys.nwb,CA3,1,LtoR,141,55,unresolved_nonmonotonic_or_weak,False,0.006204549399011589,0.13509369198983906,39.800386019008954,29.999999999999975,0.14503309079421722,-308.9374084101363,-310.3019565435854,-1.364548133449091,0.028924686378038262,0.0733229007343273,0.044398214356289045,0.03867097476145943,0.15920398009950248,0.03392382056749601,0.06965174129353234,0.385522664199815,0.004975124378109453,47
M05,sub-M05_ses-20240731T100000_behavior+ecephys.nwb,CA3,1,RtoL,141,55,present_from_first_observed_traversals,False,0.036540470681589284,0.04027821851854427,30.123421280066637,2.5601059498438348,0.16147815199284732,-290.13424327682407,-292.23551680870094,-2.1012735318768705,0.07382259201226216,0.06953354132304437,-0.004289050689217783,0.054723417697275456,0.004975124378109453,0.035910955897213895,0.004975124378109453,0.30792476102374344,0.01990049751243781,46
M05,sub-M05_ses-20240731T100000_behavior+ecephys.nwb,RSC,1,LtoR,55,55,unresolved_nonmonotonic_or_weak,False,-0.02501173540905995,0.05466655410234848,4.048633079644595,0.5000000000000612,0.07164190470094578,-280.2097147392528,-277.7035886166792,2.506126122573562,-0.007243758410872598,-0.01077135955659261,-0.0035276011457200116,0.020322492775622387,0.7164179104477612,0.024841556804209818,0.7114427860696517,-0.12141535615171138,0.7960199004975125,47
M05,sub-M05_ses-20240731T100000_behavior+ecephys.nwb,RSC,1,RtoL,55,55,present_from_first_observed_traversals,False,0.03955870255038858,1.1451060200974866e-12,35.03783696958775,29.996416383131574,-1.7266188478970435e-12,-273.13568609805475,-267.1356860979753,6.000000000079467,0.08288987685345707,-0.011463569022237715,-0.09435344587569479,0.07302346543530913,0.014925373134328358,0.040046080619719406,0.004975124378109453,-0.3115016959605304,0.9850746268656716,46
