subject,file,region,block,direction,n_cells_available,n_cells_equalized,fit_status,midpoint_usable,low,amplitude,midpoint,scale,r_squared,constant_aic,sigmoid_aic,delta_aic_sigmoid_minus_constant,early_five_mean,late_five_mean,late_minus_early,early_identity_null_q95,early_identity_null_p,early_spatial_null_q95,early_spatial_null_p,monotonic_trend_rho,monotonic_trend_p,n_scores
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,LtoR,60,31,present_from_first_observed_traversals,False,0.06315898162838518,0.0506352507696231,10.585690967493935,2.909290544902483,0.15524470015518155,-308.6057683770199,-310.8724740747516,-2.266705697731709,0.05933662849487229,0.0802241966074164,0.020887568112544115,0.04630789979737524,0.014925373134328358,0.055280541402740656,0.03980099502487562,0.17836734693877548,0.10945273631840796,49
M02,sub-M02_ses-20240314T100000_behavior+ecephys.nwb,RSC,1,RtoL,60,31,present_from_first_observed_traversals,False,-0.023285733872707947,0.1284322261748798,1.0000000000000042,0.5000000000378225,0.054132541711425675,-313.66235170121803,-310.38934023713426,3.2730114640837655,0.08633576016581809,0.0654762023404061,-0.02085955782541199,0.05526443969084462,0.004975124378109453,0.056441240664882125,0.014925373134328358,-0.06969387755102041,0.7114427860696517,49
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,CA1,1,LtoR,91,39,detectable_transition,True,0.14713195364019566,0.378377645848957,27.548310200503533,6.785643935472964,0.9242181828795193,-179.4243837439924,-284.3599502198153,-104.9355664758229,0.15098836927031187,0.47110713067451915,0.32011876140420725,0.07711065593430655,0.004975124378109453,0.08754210378741804,0.004975124378109453,0.9436726064633041,0.004975124378109453,43
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,CA1,1,RtoL,91,39,unresolved_nonmonotonic_or_weak,False,-0.6885367036986476,1.6307764199217742,1.000000044160323,29.999999999999996,0.9148737655569815,-161.10897370018935,-263.5082542759008,-102.39928057571146,0.1602205761484984,0.6184314172660976,0.45821084111759924,0.07705255776548853,0.004975124378109453,0.07011318433944892,0.004975124378109453,0.9612403100775193,0.004975124378109453,44
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,CA3,1,LtoR,39,39,detectable_transition,True,0.04514647073203582,0.35324369576011294,25.03863129641102,6.300148759048013,0.7260390469751898,-168.84719347452602,-218.52229014271597,-49.67509666818995,0.07477025207168525,0.39259459695402954,0.3178243448823443,0.0909214006190365,0.09950248756218906,0.04822994938654719,0.014925373134328358,0.828752642706131,0.004975124378109453,43
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,CA3,1,RtoL,39,39,unresolved_nonmonotonic_or_weak,False,-0.260975629407135,0.6600617420108876,1.0000000000000002,6.002452120301185,0.7299796148972267,-194.57823947354868,-246.18558366148645,-51.60734418793777,0.11998702797470033,0.4370602753459111,0.31707324737121073,0.07098694696049622,0.009950248756218905,0.11899960908811344,0.05472636815920398,0.7691331923890062,0.004975124378109453,44
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,RSC,1,LtoR,61,39,unresolved_nonmonotonic_or_weak,False,-0.318012592872525,0.7995266679946971,1.0000000000002414,22.22695854812331,0.7915300949923889,-196.33668279531443,-257.75898810736965,-61.422305312055215,0.09618350174454156,0.3781981797188859,0.2820146779743444,0.05790969216222295,0.009950248756218905,0.03664243819749537,0.004975124378109453,0.8921775898520085,0.004975124378109453,43
M03,sub-M03_ses-20240621T100000_behavior+ecephys.nwb,RSC,1,RtoL,61,39,unresolved_nonmonotonic_or_weak,False,-0.23163575721080693,0.849950101858557,1.0000000000000002,19.699066620462418,0.672082235303592,-181.29817810525918,-224.3578445598207,-43.05966645456152,0.2164868478811087,0.567082878779664,0.3505960308985553,0.07877536321475477,0.004975124378109453,0.06491582597683328,0.004975124378109453,0.8139534883720929,0.004975124378109453,44
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,CA1,1,LtoR,88,42,detectable_transition,True,0.1189047969280081,0.22908789798533874,28.74984965277786,3.842272250418375,0.6604283947612721,-191.89668555279806,-232.3397144905094,-40.44302893771135,0.10572314716190134,0.32027720539379867,0.21455405823189733,0.061485637497582075,0.004975124378109453,0.06612908845522059,0.009950248756218905,0.7659317426759288,0.004975124378109453,43
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,CA1,1,RtoL,88,42,unresolved_nonmonotonic_or_weak,False,0.062196197717945816,0.8230181579217755,45.99999999999918,17.34067487424519,0.7053478380766955,-187.63043204973593,-237.84057965118737,-50.21014760145144,0.10214683275081686,0.41985041937984946,0.3177035866290326,0.06117709925293323,0.009950248756218905,0.055464894594344956,0.009950248756218905,0.8147394387912426,0.004975124378109453,46
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,CA3,1,LtoR,42,42,unresolved_nonmonotonic_or_weak,False,-0.3460529194418976,0.6436460952769013,1.0000000000000002,6.69005594138806,0.6079264399149574,-182.3719077568194,-216.6330573081011,-34.261149551281676,0.003721916964511318,0.3429615593949388,0.3392396424304275,0.07202190864591533,0.9651741293532339,0.050423760021900466,0.40298507462686567,0.7390516460283901,0.004975124378109453,43
M03,sub-M03_ses-20240622T100000_behavior+ecephys.nwb,CA3,1,RtoL,42,42,detectable_transition,True,0.015502927880004215,0.23173339043760197,22.34367677012788,3.96027543235889,0.7145917402052033,-200.2750716761879,-251.95146480528172,-51.67639312909381,0.04322493611476491,0.23196995617081476,0.18874502005604984,0.047737282106951995,0.07462686567164178,0.08124689800152289,0.26865671641791045,0.8254702436016035,0.004975124378109453,46
