row_id,subject,file,block,direction,source,target,anatomical_direction,lag_same_direction_traversals,n_traversals_modeled,reduced_loocv_mse,full_loocv_mse,delta_mse_source_added,curve_circular_shift_p,n_unique_circular_shifts
38,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,19,2.5925228002788514,2.862472033349556,-0.2699492330707045,0.6666666666666666,17
39,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,19,2.5925228002788514,2.40818542782139,0.1843373724574615,0.2222222222222222,17
40,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,19,1.5552967280435774,1.8067782134579322,-0.2514814854143548,0.7222222222222222,17
41,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,19,1.5552967280435774,1.935909816266608,-0.3806130882230305,0.8333333333333334,17
42,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,19,1.3234843281239979,1.43963205477513,-0.11614772665113215,0.6111111111111112,17
43,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,19,1.3234843281239979,1.4281938499969227,-0.10470952187292482,0.5,17
44,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,19,1.4201434901245835,1.6887851906281641,-0.2686417005035806,0.7222222222222222,17
45,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,19,1.4201434901245835,1.5779096582961416,-0.15776616817155809,0.5555555555555556,17
46,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,19,1.5552967280435774,1.8648029596713858,-0.3095062316278083,0.7222222222222222,17
47,M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,19,1.5552967280435774,1.944307453331349,-0.3890107252877715,1.0,17
48,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,19,2.3644732550501537,3.0535245761877947,-0.689051321137641,0.8333333333333334,17
49,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,19,2.3644732550501537,2.7487982921600818,-0.38432503710992805,0.7222222222222222,17
50,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,19,3.4384048470223108,4.356256284994415,-0.9178514379721041,0.7222222222222222,17
51,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,19,3.4384048470223108,3.272142791482912,0.16626205553939855,0.3888888888888889,17
52,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,0,19,5.899000439530276,6.77254179717692,-0.8735413576466442,0.7222222222222222,17
53,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,CA1,RSC,forward,1,19,5.899000439530276,5.502326336239412,0.39667410329086383,0.3333333333333333,17
54,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,0,19,2.3644732550501537,2.590891392844725,-0.2264181377945711,0.5,17
55,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,LtoR,RSC,CA1,reverse,1,19,2.3644732550501537,2.8451157589810143,-0.4806425039308606,0.7222222222222222,17
56,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,0,19,0.8354389181683026,0.934939919122957,-0.09950100095465442,0.7777777777777778,17
57,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA3,CA1,forward,1,19,0.8354389181683026,0.8664794465871016,-0.031040528418799007,0.6111111111111112,17
58,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,0,19,1.4169619498409798,1.5729439400871528,-0.15598199024617299,0.3333333333333333,17
59,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA1,CA3,reverse,1,19,1.4169619498409798,1.09112813458598,0.32583381525499977,0.05555555555555555,17
60,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,0,19,1.2730835170224615,1.218792697312622,0.05429081970983951,0.2222222222222222,17
61,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,CA1,RSC,forward,1,19,1.2730835170224615,1.3067602931810332,-0.033676776158571675,0.2777777777777778,17
62,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,0,19,0.8354389181683026,0.8143462051785156,0.021092712989786988,0.2222222222222222,17
63,M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,1,RtoL,RSC,CA1,reverse,1,19,0.8354389181683026,0.8313151487017418,0.004123769466560789,0.16666666666666666,17
64,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,0,19,1.2614972140977567,0.9450277834634235,0.3164694306343332,0.05555555555555555,17
65,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA3,CA1,forward,1,19,1.2614972140977567,1.2870456021535759,-0.02554838805581916,0.2777777777777778,17
66,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,0,19,1.8228191451518594,1.1531389565883006,0.6696801885635588,0.05555555555555555,17
67,M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,1,LtoR,CA1,CA3,reverse,1,19,1.8228191451518594,1.9701758003922134,-0.14735665524035402,0.4444444444444444,17
