subject,file,region,block,direction,direction_traversal,global_traversal,map_similarity,subsample_q025,subsample_q975,is_late_reference_traversal,n_cells_available,n_cells_equalized,duration_seconds,moving_speed_mean,moving_speed_median,moving_sample_fraction
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,30,59,0.4968582691288894,0.3003609813348477,0.6267602659516274,False,67,28,9.941034666666383,20.615684735318354,14.486384292639546,0.544
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,31,61,0.3724205475074189,0.10583713398785405,0.5372369537875181,False,67,28,25.380440000000817,26.667562564299136,35.25385904869577,0.1509433962264151
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,32,63,0.44532257990867224,0.18627854651258027,0.6102905631419914,False,67,28,6.475548666666327,25.462097171705786,26.17102047657503,0.6503067484662577
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,33,65,0.4904641367586524,0.30817528424458834,0.6174510091689702,False,67,28,6.690606509803729,27.91290392788112,30.110124695337372,0.5535714285714286
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,34,67,0.48934132216576376,0.31542478718289313,0.6326218860523459,False,67,28,7.353963999999905,21.601089645109454,20.451370897013604,0.6739130434782609
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,35,69,0.4622341653696198,0.22701554149805667,0.6061470471724606,False,67,28,5.2353606666665655,32.464027392462306,40.365017949026765,0.5939849624060151
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,36,71,0.4344743483841703,0.22824379488980895,0.5914981847374468,False,67,28,5.7309755102050985,27.886466688605307,30.120110215718487,0.6319444444444444
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,37,73,0.42164847234715647,0.18563310492348378,0.5965002361172513,False,67,28,5.355236666667224,28.717659372245176,35.4703263915703,0.6592592592592592
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,38,75,0.472291273796539,0.3110829248736925,0.6134642605150231,False,67,28,11.230479333334188,19.005810103891335,6.965361561449671,0.5425531914893617
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,39,77,0.4448416872712825,0.24869996696612556,0.57907914570639,False,67,28,8.752287074829837,22.69832473934212,26.91296852156516,0.5045454545454545
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,40,79,0.4542476419858904,0.2579764076159668,0.6207058694875826,False,67,28,9.631559999999808,23.251778519454273,21.094665113663943,0.47717842323651455
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,41,81,0.5281401553643169,0.3271768971766053,0.6711640732047547,False,67,28,6.395239999999831,23.9028433057344,17.20096519000733,0.6956521739130435
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,42,83,0.4602368705472286,0.25443155900505393,0.5949739992545884,False,67,28,7.63320933333307,28.848705139128825,29.328914341885035,0.4607329842931937
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,43,85,0.49921971374403645,0.31157246924524307,0.6375664330336716,False,67,28,17.001066823529072,17.894383895486975,8.171291165065199,0.38967136150234744
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,44,87,0.4610314717394507,0.24239751357583472,0.6312755297785247,False,67,28,10.392092000000048,26.174946525496335,28.141110401688273,0.3793103448275862
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,45,89,0.489394723471355,0.25106837233029955,0.6389557951528154,False,67,28,11.71406196078442,18.669887613815106,8.88248865963655,0.5084745762711864
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,46,91,0.3803658472185624,0.16522250164447017,0.5456779030771743,False,67,28,16.4048016732022,22.827409985779102,16.830608897105147,0.2895377128953771
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,47,93,0.5264130343182719,0.39263475364189254,0.6242598277570084,False,67,28,53.468037960784386,14.828468719617145,6.898124697310195,0.3059087509349289
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,48,95,0.4699344982590584,0.27224864177232755,0.6229112773699471,False,67,28,9.033616666667513,25.715026463641486,29.184892686364325,0.45132743362831856
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,49,97,0.3505935657165704,0.1236392727293122,0.5280611951163195,True,67,28,8.153193333333547,21.544070079571583,15.483011940572798,0.624390243902439
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,50,99,0.40674995577538786,0.14686651359656785,0.5691730069489249,True,67,28,5.8780038095237614,28.888837187527123,36.93796107335626,0.5945945945945946
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,51,101,0.433046777777487,0.2514098477896663,0.5769598373088441,True,67,28,40.931632571428054,20.543414057689155,17.87305265878161,0.1259765625
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,52,103,0.4560044956257131,0.272242581259128,0.5840694561580191,True,67,28,8.16525706282573,23.5397558541873,29.848646226637474,0.5388349514563107
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,53,105,0.4807183493611108,0.272720078603661,0.6421948847606829,True,67,28,9.873012000000926,25.58363026198331,31.279260962027024,0.4112903225806452
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,54,107,0.3770310875689722,0.24592967436791585,0.5044497690286364,True,67,28,40.84800666666615,9.540680728792404,8.27013350112533,0.29354207436399216
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,55,109,0.5110895719248453,0.3252770050663835,0.6574313395439174,True,67,28,17.146435999999994,20.593645002680255,21.22419836122372,0.3076923076923077
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,56,111,0.4136309889638399,0.2690398171017012,0.5179683244276508,True,67,28,33.29372133333345,11.137258692520954,8.538040900339517,0.2917166866746699
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,57,113,0.45023913954448824,0.29241378345995905,0.5931105291231524,True,67,28,14.886670748300276,17.004927610319516,17.049880285308298,0.43315508021390375
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,LtoR,58,115,0.5166113938473924,0.38070642615061595,0.634543020359913,True,67,28,22.281072707482963,12.073480250458726,11.55112116878926,0.4103942652329749
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,1,2,0.18008643445168815,-0.000842357147745512,0.31282169976195356,False,67,28,12.022722938775587,17.181228748700818,9.900093200006964,0.53156146179402
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,2,4,0.3687746384247662,0.07981649595932343,0.5163943238190016,False,67,28,17.305860000000393,18.099650951528798,8.965089756915575,0.3510392609699769
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,3,6,0.3676748215015151,0.09604906978699332,0.5395167597065857,False,67,28,16.86620266666705,14.941512864520094,6.358120818785476,0.458628841607565
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,4,8,0.37676487312490925,0.17820375014365614,0.49448004916692345,False,67,28,11.098043129251892,20.291465796710632,17.553982997305454,0.460431654676259
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,5,10,0.45449717483866403,0.15981403369279573,0.6160216482167036,False,67,28,13.704673469388581,19.45382700399072,13.008017157145272,0.40816326530612246
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,6,12,0.3206554578778299,0.0579252141377879,0.4746739904568075,False,67,28,8.924449568627097,22.465138663531537,17.465968173486797,0.5133928571428571
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,7,14,0.3474454336422147,0.15572079735195715,0.4428570482425113,False,67,28,8.153230666666786,22.550381726146266,18.224729322689914,0.5804878048780487
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,8,16,0.39259499753922295,0.1228894711714927,0.5408946104429363,False,67,28,11.630869999999959,16.905758877679357,6.025552022280404,0.5773195876288659
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,9,18,0.38845141549794004,0.10599860787436743,0.5337439945717299,False,67,28,13.275909768707606,16.836615187528697,11.307961855732946,0.5315315315315315
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,10,20,0.4675098715811837,0.19984866717289573,0.6266939143153128,False,67,28,15.22744533333389,24.149503627716342,29.589494733824566,0.2887139107611549
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,11,22,0.4645051583134278,0.2696049011993727,0.5891414928400676,False,67,28,6.355189333333328,26.135781414500954,31.169451688884305,0.63125
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,12,24,0.45871220468554286,0.21307728578103285,0.6000987433471955,False,67,28,9.060573267974178,21.60105541780725,20.430504877290108,0.5394736842105263
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,13,26,0.44475571569926603,0.25770244392478264,0.5668675363808052,False,67,28,7.554050666666626,25.000681637757182,30.48979353611143,0.544973544973545
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,14,28,0.49855062340690515,0.28775352964498463,0.6361194544600033,False,67,28,9.031104575163226,23.36105190731259,17.514042013298848,0.5265486725663717
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,15,30,0.46207852362932433,0.21583018004173873,0.5796703489343449,False,67,28,9.059004509804254,25.55360551255222,24.623259363113988,0.44052863436123346
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,16,32,0.42913792663177924,0.20441297840530667,0.5432907380560051,False,67,28,12.670378666666693,17.537777417625517,7.061183685216901,0.5141955835962145
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,17,34,0.4883309889639712,0.26183671773410644,0.6341460246387685,False,67,28,6.237426470588616,27.37238944146881,31.41958463640512,0.6242038216560509
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,18,36,0.5233665887385661,0.2518178292872155,0.6514659851406753,False,67,28,8.288216979592107,25.818802361247855,28.562564767673692,0.4855769230769231
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,19,38,0.35897799127894037,0.1433916278748464,0.459937752142064,False,67,28,12.182592244898842,16.016874035731234,13.401672921681303,0.5508196721311476
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,20,40,0.5520653463588302,0.2913205623546528,0.6863184430516973,False,67,28,6.48849487179541,25.612192593182854,26.296747809773052,0.6097560975609756
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,21,42,0.5314957873977183,0.2806208050747649,0.6749781566288556,False,67,28,10.278532761904899,22.2547233110711,18.12073237904859,0.46511627906976744
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,22,44,0.5671334088791276,0.34407315909915914,0.6891846700099665,False,67,28,8.272858666667162,23.0671052194562,18.575094699003873,0.5550239234449761
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,23,46,0.5311051089444339,0.2633715621611829,0.6734666227478568,False,67,28,6.594819455782272,26.758410434214184,27.50818085398416,0.5843373493975904
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,24,48,0.6104480238388723,0.40810664075992603,0.7119054988786013,False,67,28,7.113878666667006,23.415396375202604,16.69566477347651,0.6424581005586593
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,25,50,0.5843062642300655,0.394085460757234,0.6867616399098114,False,67,28,13.313867863945234,19.542254922105506,12.091572344957248,0.43283582089552236
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,26,52,0.5669185053515547,0.2638940703195553,0.6915507765647975,False,67,28,16.14837676190473,24.464645790256704,24.10839572328823,0.26354679802955666
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,27,54,0.5374681983953324,0.3111701217616567,0.6546344456829608,False,67,28,6.350488392156876,26.933558421002243,25.556879891163717,0.6163522012578616
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,28,56,0.5382772297334192,0.3218134174039464,0.6699469143715401,False,67,28,21.285378300653974,17.355017145487924,10.096699663187053,0.324577861163227
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,29,58,0.3842757432795326,0.13115490677324862,0.5703447576058972,False,67,28,17.705552000000353,15.519302499683624,13.14664272745641,0.4018058690744921
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,30,60,0.5391829383833066,0.32790966188650766,0.6517370487062298,False,67,28,5.96619333333274,29.284388231591457,31.233665769490457,0.5933333333333334
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,31,62,0.5806075490049533,0.3475213543279769,0.7260942435151841,False,67,28,6.114901333333364,26.761963690039206,34.52939925300644,0.6339869281045751
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,32,64,0.5562020396996787,0.2983666993838668,0.6900862376923229,False,67,28,7.377708823529247,27.645482965423607,30.747570537218497,0.510752688172043
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,33,66,0.5123229234527753,0.27091711449787875,0.6245274486186041,False,67,28,5.435355999999956,30.979053429784376,37.12425898076809,0.6131386861313869
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,34,68,0.5627101321076406,0.33059476788750497,0.6964642299693927,False,67,28,4.756904000000759,31.55282869482931,38.784283895965544,0.6833333333333333
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,35,70,0.5290786441548928,0.25597639968740055,0.6634065157395156,False,67,28,4.981041156462197,31.424570622362868,36.990805272058566,0.664
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,36,72,0.5238085828526537,0.30588479304815985,0.6397710401475795,False,67,28,6.2342699999990145,27.52507227337092,28.234093966499973,0.5987261146496815
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,37,74,0.5175904936189234,0.3120491313131222,0.6210293749221193,False,67,28,5.5964433333329,29.886501222117225,34.22257201464465,0.6099290780141844
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,38,76,0.5656187216954303,0.3495261864217147,0.6744223058591595,False,67,28,5.169016925169672,32.24374809846828,39.49051190230353,0.6307692307692307
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,39,78,0.5414302085993423,0.32467918474314367,0.6310782012868335,False,67,28,5.224173333333056,30.527263536942186,34.308674941911754,0.6590909090909091
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,40,80,0.5560065109778738,0.3236137262111475,0.6642910081089983,False,67,28,15.507350666666753,25.79496574968472,27.26808018226177,0.26735218508997427
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,41,82,0.5566224324960978,0.3157012901924422,0.6625091434266043,False,67,28,5.835476000000199,26.948545675847512,29.104398564604633,0.6598639455782312
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,42,84,0.531472027849416,0.28176136569002624,0.652428591490833,False,67,28,11.057498509804645,22.38421264858529,13.258432497087005,0.44964028776978415
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,43,86,0.5164720412314006,0.33364566739520835,0.6108390784515618,False,67,28,5.954631999999947,27.02120067954137,30.122473458678492,0.6066666666666667
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,44,88,0.5458701442278724,0.3142375271096556,0.6761406074034064,False,67,28,5.995474666666269,23.300014898101253,18.585755960062922,0.76
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,45,90,0.6000121331207362,0.3665914475326554,0.7040922608802778,False,67,28,5.054981699347081,28.70470827886409,30.762980048853283,0.7165354330708661
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,46,92,0.5936838923812084,0.41744977702248004,0.6735304309464498,False,67,28,7.6731786666668995,26.18242441667442,28.73066202458272,0.49740932642487046
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,47,94,0.5420302853097785,0.3189543523634558,0.6447740872536414,False,67,28,9.481248039214734,24.300500526511986,22.884139399277473,0.4769874476987448
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,48,96,0.6062580670766788,0.418569022689554,0.6900639116561272,False,67,28,14.068823333333057,17.28658857760283,7.243621309572338,0.4730878186968839
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,49,98,0.5342813956245661,0.3315154488605472,0.6386313449804393,True,67,28,8.630626190476505,20.150709155941236,13.077436510724215,0.6342592592592593
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,50,100,0.537069755545935,0.32989440364462047,0.6275637901026371,True,67,28,5.4752159999998185,29.699141510991346,34.12058851552597,0.6258992805755396
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,51,102,0.5520867338538933,0.33167769120514756,0.6502967378667075,True,67,28,5.4242829931972665,30.105948507320445,35.70977353391349,0.6397058823529411
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,52,104,0.5504898162570744,0.38453630597657057,0.6450559932563783,True,67,28,9.227547372548543,24.3516392664186,25.700245749721983,0.4675324675324675
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,53,106,0.5188858755338892,0.27239457176805915,0.6392573368988013,True,67,28,5.235018666666292,30.452051843534264,35.51895549890401,0.6439393939393939
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,54,108,0.5530973782664226,0.32968049719921194,0.649361008536884,True,67,28,23.820480000000316,18.166208189709682,10.454060260233266,0.25795644891122277
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,55,110,0.5855773112160485,0.37793698351758903,0.6914372609161372,True,67,28,36.611209333333136,16.394886701435926,7.3277398556589715,0.19520174482006544
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,56,112,0.5536910330954361,0.3637441306920546,0.67899776267607,True,67,28,13.621301360543839,16.741286011294868,8.51486241647005,0.49266862170087977
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,57,114,0.49432306898323086,0.37625097327574697,0.5757369049577247,True,67,28,36.50135918367323,10.835095089025256,7.6377257848400175,0.3099671412924425
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA1,1,RtoL,58,116,0.49596602205108076,0.34494407640912217,0.5861754784966493,True,67,28,39.52932400000009,12.198855235409384,6.534709576506538,0.2649140546006067
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,1,1,0.06795550155793474,0.06795550155793471,0.06795550155793477,False,28,28,4.23311972789088,20.09064640734687,20.693702277663775,0.9716981132075472
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,2,3,0.13952444926790875,0.1395244492679086,0.13952444926790886,False,28,28,21.22213066666609,17.730813401368717,13.566959905222667,0.2894736842105263
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,3,5,0.07348276480875514,0.07348276480875507,0.0734827648087552,False,28,28,16.746283999999832,16.26849322914243,11.43193464446157,0.40714285714285714
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,4,7,0.06713207060154112,0.06713207060154108,0.06713207060154117,False,28,28,12.044390204081537,18.958456818588456,14.283642504401598,0.4966887417218543
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,5,9,0.09946303045503306,0.09946303045503298,0.09946303045503313,False,28,28,8.272680000000037,21.069727061565334,27.46690031751549,0.6201923076923077
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,6,11,0.09706929719931585,0.0970692971993158,0.09706929719931591,False,28,28,8.677631863944953,19.022959118881353,20.244849471491133,0.634703196347032
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,7,13,0.16756298483782459,0.16756298483782445,0.16756298483782467,False,28,28,11.258990431372695,21.632378664655754,15.690940592131025,0.46099290780141844
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,8,15,0.03473138924475579,0.034731389244755766,0.034731389244755814,False,28,28,14.108870666666917,14.496409625118362,5.127918949190386,0.5734463276836158
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,9,17,0.12713203815715,0.12713203815714988,0.1271320381571501,False,28,28,9.0259282312918,21.65687554560992,14.409097041591403,0.5506607929515418
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,10,19,0.046300028696579204,0.04630002869657916,0.04630002869657924,False,28,28,19.584679999999935,22.670767632207532,22.25770619696705,0.24032586558044808
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,11,21,0.0691740539001025,0.06917405390010246,0.06917405390010256,False,28,28,9.792557333333207,22.746450480644125,22.625691914034707,0.4634146341463415
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,12,23,0.10163803421177867,0.1016380342117786,0.10163803421177872,False,28,28,9.44437006535918,22.33484860176398,21.820616206516444,0.510548523206751
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,13,25,0.08328665842341401,0.0832866584234139,0.08328665842341405,False,28,28,6.43456199999946,28.86500872334893,36.591515390760705,0.5555555555555556
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,14,27,0.09536453918613731,0.09536453918613717,0.09536453918613738,False,28,28,9.474146091503826,21.40733315240992,15.657802561225887,0.5523012552301255
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,15,29,0.06075390187877843,0.06075390187877839,0.06075390187877849,False,28,28,8.672903333333124,20.565609610805517,14.227851476523405,0.6330275229357798
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,16,31,0.1263261258878515,0.12632612588785141,0.12632612588785158,False,28,28,7.367530823529705,30.012778859736684,33.309407729826106,0.45161290322580644
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,17,33,0.18304160698986252,0.18304160698986244,0.1830416069898626,False,28,28,7.352072862744535,28.333515913403577,33.44934784362201,0.4972972972972973
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,18,35,0.12988820994328193,0.12988820994328185,0.129888209943282,False,28,28,10.111515333333045,22.06800580823492,20.985886056541208,0.49606299212598426
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,19,37,0.1480853476822537,0.14808534768225362,0.1480853476822538,False,28,28,6.659437687074387,25.658658250448845,29.808090094118363,0.6071428571428571
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,20,39,0.010162812411823952,0.010162812411823926,0.01016281241182397,False,28,28,7.5218710884346365,26.069678180456602,24.082271933173388,0.5502645502645502
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,21,41,0.10507168918494705,0.1050716891849469,0.1050716891849471,False,28,28,6.421293794871417,28.91629267034944,33.25750099253507,0.546583850931677
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,22,43,0.052576431110784166,0.05257643111078413,0.052576431110784194,False,28,28,7.267957904761715,29.398741927896754,32.9380812231294,0.47802197802197804
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,23,45,0.12936281364284166,0.12936281364284158,0.12936281364284175,False,28,28,6.034639210884052,28.76033638094404,33.40739397023401,0.5894039735099338
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,24,47,0.1078778343839231,0.107877834383923,0.10787783438392319,False,28,28,15.987586666666175,13.265494249888286,12.528995938645737,0.486284289276808
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,25,49,0.10692719826122205,0.10692719826122196,0.10692719826122211,False,28,28,6.1113948027214064,29.292580504271573,32.76755568771252,0.5751633986928104
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,26,51,0.1452014964599569,0.1452014964599568,0.14520149645995697,False,28,28,8.792320000000473,20.332979988286738,16.911958680986785,0.6136363636363636
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,27,53,0.15419466126522813,0.154194661265228,0.1541946612652282,False,28,28,15.671181512604562,19.022173154878818,11.072183563350253,0.3596938775510204
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,28,55,0.10062573796761093,0.10062573796761079,0.100625737967611,False,28,28,13.468765333333067,15.613545553114452,12.896915680854114,0.5295857988165681
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,29,57,0.12523620525552326,0.12523620525552318,0.12523620525552331,False,28,28,6.852295032679649,29.098345955080287,29.3296949138717,0.5086705202312138
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,30,59,0.12362044558792333,0.12362044558792325,0.12362044558792344,False,28,28,9.941034666666383,20.615684735318354,14.486384292639546,0.544
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,31,61,0.2220499977097945,0.22204999770979428,0.2220499977097947,False,28,28,25.380440000000817,26.667562564299136,35.25385904869577,0.1509433962264151
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,32,63,0.1233014514855772,0.12330145148557714,0.12330145148557731,False,28,28,6.475548666666327,25.462097171705786,26.17102047657503,0.6503067484662577
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,33,65,0.1332382388164473,0.13323823881644725,0.1332382388164474,False,28,28,6.690606509803729,27.91290392788112,30.110124695337372,0.5535714285714286
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,34,67,0.05549610279632348,0.05549610279632339,0.05549610279632352,False,28,28,7.353963999999905,21.601089645109454,20.451370897013604,0.6739130434782609
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,35,69,0.25027790604019806,0.25027790604019795,0.25027790604019823,False,28,28,5.2353606666665655,32.464027392462306,40.365017949026765,0.5939849624060151
M01,sub-M01_ses-20240314T100000_behavior+ecephys.nwb,CA3,1,LtoR,36,71,0.2546822200146755,0.25468222001467544,0.2546822200146757,False,28,28,5.7309755102050985,27.886466688605307,30.120110215718487,0.6319444444444444
