subject,file,region,block,direction,n_cells_available,n_cells_equalized,fit_status,midpoint_usable,low,amplitude,midpoint,scale,r_squared,constant_aic,sigmoid_aic,delta_aic_sigmoid_minus_constant,early_five_mean,late_five_mean,late_minus_early,early_identity_null_q95,early_identity_null_p,early_spatial_null_q95,early_spatial_null_p,monotonic_trend_rho,monotonic_trend_p,n_scores
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA3,1,LtoR,18,7,detectable_transition,True,0.08780399626361883,0.1604290895066851,12.18131659072274,0.5000000000007196,0.3326542082270194,-147.12859561786317,-155.68868542038228,-8.560089802519116,0.044087597717169226,0.1881272601524646,0.14403966243529537,0.11025957083441057,0.3482587064676617,0.13142700749679556,0.31840796019900497,0.37271557271557276,0.009950248756218905,36
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,CA3,1,RtoL,18,7,unresolved_nonmonotonic_or_weak,False,-0.14847653023320798,0.34927622443370127,1.0000000000000002,7.7579710502964465,0.24520693649332603,-156.9991605640218,-160.84506850206782,-3.8459079380460253,0.01643057304654503,0.22809266221054808,0.21166208916400306,0.1994709853512505,0.39800995024875624,0.18956226401277404,0.4626865671641791,0.45182072829131653,0.004975124378109453,35
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,RSC,1,LtoR,7,7,present_from_first_observed_traversals,False,0.04605596042416884,9.315592316252724e-11,2.6963831920772208,29.99645323558053,-1.5158985178231887e-11,-154.08606747465262,-148.08606747410693,6.000000000545697,0.10304313106111003,-0.006541566097623197,-0.10958469715873323,0.09442818999351964,0.024875621890547265,0.08292266187750956,0.024875621890547265,-0.054311454311454316,0.6268656716417911,36
M02,sub-M02_ses-20240312T100000_behavior+ecephys.nwb,RSC,1,RtoL,7,7,detectable_transition,True,-0.03371328169516993,0.26988999095288235,7.183324271453476,0.5000000000015986,0.37821224323708924,-124.41609942500068,-135.04657592902095,-10.630476504020265,-0.023125056498854667,0.23275596929892303,0.2558810257977777,0.10635406953072703,0.8706467661691543,0.11042144104694207,0.6119402985074627,0.33613445378151263,0.009950248756218905,35
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,CA1,1,LtoR,173,37,unresolved_nonmonotonic_or_weak,False,-0.17045560139787816,0.5190462236788875,1.000000000000356,12.957770961507114,0.8086903930918219,-266.6926338906716,-350.0011918658977,-83.30855797522611,0.08994579824122144,0.3267644025574762,0.23681860431625473,0.06273849446507994,0.014925373134328358,0.05673830069404227,0.004975124378109453,0.8815323041738135,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,CA1,1,RtoL,173,37,detectable_transition,True,0.02706032512419112,0.23534516151493753,9.517394899400864,10.2021863223869,0.6872912975301049,-300.632998394513,-357.407090374425,-56.77409197991204,0.09683482605554147,0.2562887189795968,0.15945389292405535,0.06289838872706975,0.004975124378109453,0.0576377769164384,0.009950248756218905,0.7802935010482179,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,CA3,1,LtoR,37,37,unresolved_nonmonotonic_or_weak,False,-0.15738150529972922,0.39170108093836253,1.0000000185917761,19.49693594892552,0.4684807791451231,-277.142274176915,-305.27113377264163,-28.128859595726624,0.04178908088241688,0.23504265539069444,0.19325357450827757,0.0517702353877393,0.13432835820895522,0.040986028101751094,0.05472636815920398,0.673718315227749,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,CA3,1,RtoL,37,37,detectable_transition,True,0.1420707098664189,0.2184280931056109,30.764681787287625,2.6941571567550664,0.6775575695299263,-229.15360018081535,-284.2724562987942,-55.11885611797888,0.09257603094570524,0.32633217668897485,0.2337561457432696,0.08422937062386002,0.01990049751243781,0.06136274067084608,0.004975124378109453,0.7793024585477414,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,LtoR,54,37,detectable_transition,True,0.019943714545371263,0.10453253164937792,26.02183091864729,10.460850663057927,0.3267859989650105,-315.7667787699914,-331.1341478039333,-15.367369033941884,0.02364196664603832,0.12125644915765536,0.09761448251161704,0.048323757472600835,0.263681592039801,0.033451986463314896,0.12437810945273632,0.5573089384410139,0.004975124378109453,54
M02,sub-M02_ses-20240313T100000_behavior+ecephys.nwb,RSC,1,RtoL,54,37,detectable_transition,True,-0.009705723352203094,0.11507857127101928,7.077313885015657,7.6512080230166655,0.2335347721958212,-323.10903734608513,-331.4711984624446,-8.36216111635946,0.02910873239623162,0.10465790155779708,0.07554916916156547,0.0586849812109902,0.3482587064676617,0.031368883797397946,0.07462686567164178,0.4386887745378311,0.004975124378109453,54
